frame,ball_x,15_x,1779_x,3969_x,5047_x,6593_x,6594_x,10286_x,17595_x,ball_y,15_y,1779_y,3969_y,5047_y,6593_y,6594_y,10286_y,17595_y,stretch_index,Time [s],10286_vx,10286_vy,10286_speed,15_vx,15_vy,15_speed,17595_vx,17595_vy,17595_speed,1779_vx,1779_vy,1779_speed,3969_vx,3969_vy,3969_speed,5047_vx,5047_vy,5047_speed,6593_vx,6593_vy,6593_speed,6594_vx,6594_vy,6594_speed
200,-25.89841164472768,-25.89841164472768,-18.383141214023965,-24.35099309066602,-11.010848868985464,-15.865396224183014,-7.9059266793745016,11.710888548852306,3.4871751927497723,0.5428659997484505,0.5428659997484505,-9.874725741735574,-5.689803909741683,9.456556678796275,-3.545746956617499,-9.980902502229334,1.137969949686103,1.9387390633044919,13.991636902586011,10.0,-3.7434045527288657,0.7088698607067151,3.809930986882775,-7.893466357110318,-1.8807195609318361,8.114426486061975,-3.976349396550736,-1.5655205862426118,4.273430615957023,-7.248635750649477,1.1950931716153093,7.346493580915677,-9.18136710899757,-0.6435760400459124,9.203895485581286,-9.132499756266608,0.23839382192193698,9.135610730134038,-8.325134288261372,0.7016712199996082,8.354651603661335,-6.6200228929258405,1.7957794925569932,6.859265783504125
201,-26.289863205455436,-26.289863205455436,-18.74142036244364,-24.8079184044749,-11.46606935647982,-16.280606788461462,-8.235279066061352,11.523819795634566,3.2936578693969825,0.4488173169403964,0.4488173169403964,-9.812949678195166,-5.7198026699800195,9.468330654034414,-3.5114375535143316,-9.890212319189851,1.1736073806048777,1.860464928710503,14.148588795143137,10.05,-3.7415714664561643,0.7123732547301368,3.80878362376412,-7.824548942879372,-1.8790401801440397,8.04700926792746,-3.8742741894836126,-1.565483188731661,4.178604804178107,-7.16541882322228,1.230440558241146,7.270296478105481,-9.136801909117835,-0.6025769102068916,9.156650482527647,-9.101363981184658,0.23583558984912828,9.104418967921289,-8.300595257787956,0.6869172348914527,8.328969739481757,-6.584607252967321,1.8106334382706093,6.829015018552346
202,-26.677756838679755,-26.677756838679755,-19.095534560862667,-25.262572849113305,-11.919656911002509,-16.694500000521675,-8.562799658731013,11.336837786677894,3.105146113336869,0.3549009400721672,0.3549009400721672,-9.749533263137618,-5.747816516362406,9.47998561979606,-3.4778476203458553,-9.79885869442767,1.2094105971336824,1.7821926515707833,14.307926012851935,10.100000000000001,-3.73983658123365,0.7156889669309356,3.8077011899202473,-7.753390392810326,-1.8763940613478878,7.977212373804842,-3.7741628436299406,-1.5654460396467638,4.085942544050586,-7.082119823209534,1.2632475885833945,7.193901282361276,-9.091384525708078,-0.5628786330881931,9.108792727352595,-9.068705321751397,0.23345540031942558,9.071709741647403,-8.274248213423915,0.6725278361972584,8.301534628477377,-6.547971372624146,1.823902272724802,6.797245662557448
203,-27.06198048760873,-27.06198048760873,-19.445479705651795,-25.71491381540473,-12.371535388335978,-17.10698545966921,-8.888427445364291,11.14993761192985,2.9215417315087455,0.2611652060441614,0.2611652060441614,-9.684603514377162,-5.77391049152487,9.491530478208404,-3.4449589277913977,-9.706920883505743,1.2453702151814177,1.7039222194639836,14.46956355231092,10.15,-3.7381998970616572,0.7188169973090293,3.8066831160489514,-7.679990706903345,-1.8727812045433117,7.905034262937286,-3.6760153589900115,-1.565409138987877,3.995446744978242,-6.99873875061119,1.2935142626420477,7.117269367318135,-9.045114958768403,-0.5244812086896753,9.060308226302487,-9.034523777966799,0.23125325333301686,9.037482943929941,-8.246093155169705,0.6585030239169277,8.272344199575135,-6.510115251896226,1.835585995919485,6.763946816865697
204,-27.44242209545045,-27.44242209545045,-19.791251693181707,-26.16489869417265,-12.82162864426265,-17.517972765209503,-9.21210141394194,10.963114361337889,2.742746530851919,0.16765845175680624,0.16765845175680624,-9.618287449727951,-5.7981496381034,9.502974131398569,-3.412753246530267,-9.614478141987076,1.2814768506569008,1.6256536199688376,14.633397896048052,10.200000000000001,-3.7366614139397822,0.7217573458644012,3.8057288643222704,-7.604349885158236,-1.8682016097303011,7.830473448681437,-3.5798317355636278,-1.5653724867550625,3.907119946615182,-6.91527560542713,1.321240580417106,7.040363156141627,-8.99799320829862,-0.48738463701153883,9.011183360745855,-8.998819349830857,0.22922914888965712,9.001738481737343,-8.216130083025055,0.6448427980504866,8.241396469979277,-6.471038890783687,1.8456846078546034,6.7291081130939165
205,-27.818969605413013,-27.818969605413013,-20.132846419823146,-26.612484876240615,-13.26986053456498,-17.927371516448027,-9.533760552444724,10.77636312484952,2.568662318305711,0.07442901411050996,0.07442901411050996,-9.55071208700416,-5.8205989987340585,9.514325481493724,-3.3812123472417555,-9.521609725434589,1.3177211194690317,1.547386840664025,14.799308113081475,10.25,-3.735221131868456,0.7245100125971569,3.804837928520767,-7.526467927575256,-1.8626552769088984,7.7535284964598885,-3.4856119733511246,-1.5653360829482186,3.8209642606740504,-6.831730387657552,1.3464265419085932,6.963146165520262,-8.950019274299002,-0.4515889180534242,8.961404887696588,-8.961592037343811,0.22738308698955806,8.964476276505668,-8.184358996989967,0.6315471585980026,8.208689542499695,-6.430742289286441,1.8541981085303068,6.6927197025495095
206,-28.191510960704527,-28.191510960704527,-20.47025978194683,-27.057629752432074,-13.716154915025369,-18.33509131269031,-9.853343848853442,10.589678992412168,2.3991909008094883,-0.018474769994280677,-0.018474769994280677,-9.482004444019971,-5.841323616052819,9.52559343062105,-3.3503180006051783,-9.428394889411324,1.3540936375266623,1.46912186912826,14.967157582959702,10.3,-3.733879050847237,0.7270749975072048,3.8040098341560538,-7.446344834154223,-1.856142206079131,7.674198021834176,-3.3933560723522564,-1.5652999275674748,3.736981308089816,-6.7481030973023515,1.3690721471164642,6.885583051262374,-8.901193156769287,-0.41709405181568493,8.910959940555024,-8.922841840505445,0.22571506763266033,8.925696264293952,-8.150779897064634,0.6186161055593796,8.174221603091663,-6.389225447404626,1.8611264979465367,6.654772246975969
207,-28.559934104533074,-28.559934104533074,-20.80348767592347,-27.50029071357055,-14.160435641426277,-18.741041753241795,-10.170790291148801,10.403057053973377,2.2342340853024973,-0.11100456365715757,-0.11100456365715757,-9.412291538589585,-5.860388532695723,9.536786880907655,-3.3200519772998276,-9.33491288948022,1.3905850207386445,1.3908586929402178,15.136796187151113,10.350000000000001,-3.7326351708765095,0.7294523005945323,3.8032441385883926,-7.3639806048950875,-1.8486623972409526,7.5924806886974485,-3.3030640325670566,-1.5652640206126855,3.6551721515494635,-6.664393734361498,1.3891773960407519,6.807639655876871,-8.85151485570958,-0.38390003829814645,8.859836030099693,-8.882568759315769,0.22422509081886355,8.885398395982321,-8.11539278324882,0.6060496389346343,8.13799091860269,-6.346488365138074,1.8664697761032267,6.615256910652811
208,-28.924126980106774,-28.924126980106774,-21.132525998123782,-27.940425150479548,-14.602626569550152,-19.14513243740795,-10.486038867311605,10.216492399480607,2.07369367872409,-0.20311202997771746,-0.20311202997771746,-9.341700388527158,-5.877858791298718,9.54791473448076,-3.290396048005031,-9.241242981204245,1.4271858850138823,1.312597299678627,15.308062788821687,10.4,-3.7314894919560144,0.7316419218592518,3.802540431132857,-7.279375239797948,-1.8402158503943773,7.508375207581606,-3.2147358539953848,-1.5652283620840046,3.575537223472245,-6.580602298835091,1.4067422886814502,6.7292830585582,-8.800984371119904,-0.3520068775009076,8.80802104575737,-8.840772793774828,0.22291315654828456,8.84358263751244,-8.078197655542665,0.5938477587238257,8.099995834724627,-6.302531042486831,1.870227943000483,6.5741653538901765
209,-29.28397753063373,-29.28397753063373,-21.457370644918488,-28.37799045398255,-15.042651555179411,-19.547272964494294,-10.79902856532263,10.029980118881362,1.9174714880135808,-0.29474883205552804,-0.29474883205552804,-9.270358011646856,-5.893799434497896,9.558985893467492,-3.2613319834000727,-9.147464420146383,1.4638868462612038,1.2343376769221677,15.480787822267422,10.450000000000001,-3.7304420140859715,0.733643861301194,3.8018983331597287,-7.192528738862834,-1.8308025655394236,7.421880334076636,-3.128371536637366,-1.5651929519813124,3.498076249622757,-6.496728790723017,1.4217668250385471,6.650481628046915,-8.749601703000122,-0.32141456942378477,8.755503257185193,-8.79745394388255,0.22177926482087645,8.800248970173463,-8.039194513946116,0.5820104649268908,8.060234774145586,-6.257353479450914,1.8724009986380934,6.531489727963858
210,-29.639373699322007,-29.639373699322007,-21.778017512678318,-28.81294401490308,-15.480434454096494,-19.947372933806296,-11.109698373162615,9.843515302123073,1.7654693201102765,-0.3858666329901715,-0.3858666329901715,-9.1983914257629,-5.908275504929221,9.570009259995006,-3.232841554164276,-9.053656461869615,1.5006785203895037,1.1560798122495441,15.654795832957483,10.5,-3.7294927372660363,0.7354581189204934,3.801317498184831,-7.1034411020896435,-1.8204225426761047,7.332994867360802,-3.0439710804931166,-1.565157790304702,3.4227881686470067,-6.412773210025332,1.4342510051120287,6.571205078894089,-8.697366851350491,-0.2921231140669713,8.702271316199154,-8.752612209639102,0.2208234156366071,8.755397390936455,-7.998383358459211,0.5705377575438287,8.018706234902261,-6.210955676030256,1.8729889430163247,6.487222671550119
211,-29.99020342937973,-29.99020342937973,-22.094462497773986,-29.245243224064613,-15.915899122083838,-20.345341944649434,-11.41798727881233,9.657093039153285,1.6175889819535358,-0.4764170958812252,-0.4764170958812252,-9.125927648689444,-5.921352045228717,9.580993736190468,-3.204906530976928,-8.959898361936908,1.5375515233076387,1.0778236932394365,15.829907841909325,10.55,-3.7286416614966438,0.7370846947171383,3.8007976119539317,-7.012112329478523,-1.8090757818043386,7.241717648841033,-2.961534485562483,-1.5651228770540255,3.349671047946904,-6.328735556742014,1.444194828902031,6.491424531718598,-8.644279816170794,-0.264132511430313,8.648314259082648,-8.706247591044336,0.22004560899560005,8.709027912838698,-7.955764189081923,0.5594296365746989,7.975408788930912,-6.1633376322250415,1.8719917761350824,6.441357308729176
212,-30.336354664015015,-30.336354664015015,-22.40670149657621,-29.67484547229067,-16.348969414923886,-20.74108959632918,-11.723834270252553,9.470708419919426,1.4737322804826283,-0.5663518838282909,-0.5663518838282909,-9.053093698240666,-5.933094098032384,9.591948224181031,-3.177508684517343,-8.866269375911253,1.5744964709244507,0.9995693074705634,16.00594344674941,10.600000000000001,-3.7278887867774695,0.7385235886910101,3.800338392516414,-6.9185424210293,-1.7967622829242298,7.148047560902282,-2.8810617518454964,-1.5650882122295398,3.278721996450278,-6.244615830873107,1.4515982964083476,6.411112578119857,-8.590340597461097,-0.23744276151402588,8.593621509316296,-8.658360088098284,0.21944584489773963,8.661140565423022,-7.911337005814258,0.5486861020194468,7.930341080818366,-6.114499348035086,1.8694094979943205,6.39388724863935
213,-30.6777153464359,-30.6777153464359,-22.714730405455693,-30.101708150404743,-16.77956918839905,-21.13452548815103,-12.02717833546403,9.284356534369056,1.3338010226368984,-0.6556226599309167,-0.6556226599309167,-8.980016592230761,-5.9435667059762585,9.602881626093863,-3.1506297854648384,-8.772848759355611,1.6115039791488348,0.9213166425216147,16.18272260994948,10.65,-3.7272341131086337,0.7397748008422582,3.79993959029376,-6.822731376742082,-1.7834820460357386,7.05198352576867,-2.80255287934223,-1.5650537958310364,3.209937074983645,-6.160414032418612,1.456461407630999,6.330243350988855,-8.535549195221432,-0.2120538643178782,8.53818288076669,-8.608949700800972,0.21902412334301574,8.61173539523407,-7.86510180865623,0.5383071538781024,7.883501826754646,-6.064440823460374,1.8652421085940285,6.344806586880725
214,-31.014173419850554,-31.014173419850554,-23.018545120783173,-30.525788649230325,-17.207622298291792,-21.525559219420465,-12.327958462427564,9.098032472449553,1.1976970153556294,-0.7441810872886754,-0.7441810872886754,-8.906823348473875,-5.952834911696332,9.613802844056115,-3.124251604498683,-8.679715767832942,1.6485646638896427,0.8430656859713094,16.360067117837122,10.700000000000001,-3.726677640490007,0.740838331170798,3.7996009881381094,-6.7246791966168,-1.7692350711387999,6.953524504476725,-2.726007868052449,-1.5650196278585644,3.1433112051253245,-6.076130161378467,1.4587841625701556,6.248792601053313,-8.47990560945168,-0.1879658198420326,8.481988581378719,-8.558016429152268,0.21878044433144755,8.560812466376191,-7.8170585976077165,0.5282927921506889,7.834889813690496,-6.0131620585010035,1.859489607934182,6.294109908780689
215,-31.345616827467026,-31.345616827467026,-23.318141538929368,-30.94704435959093,-17.63305260038455,-21.914100389442936,-12.626113639123883,8.911731324108494,1.0653220655781668,-0.8319788290011974,-0.8319788290011974,-8.833640984784237,-5.960963757828627,9.624720780194968,-3.0983559122982247,-8.586949656906233,1.6856691410557356,0.7648164253982886,16.537801719628014,10.75,-3.7262193689218988,0.7417141796766121,3.7993224013844973,-6.624385880653619,-1.7540213582335646,6.852669495965973,-2.651426717976539,-1.5649857083120913,3.078838077590463,-5.991764217752724,1.4585665612256413,6.166737780599035,-8.423409840152067,-0.16517862808637068,8.425029217418013,-8.505560273152438,0.2187148078631298,8.508371861138157,-7.767207372668917,0.5186430168371183,7.784503898705188,-5.960663053157061,1.852151996014951,6.241792294654943
216,-31.671933512493457,-31.671933512493457,-23.613515556265,-31.36543267231005,-18.055783950459748,-22.30005859752397,-12.921582853533758,8.725448179293341,0.9365779802438015,-0.9189675481680359,-0.9189675481680359,-8.760596518976007,-5.968018287009153,9.635644336637547,-3.072924479542737,-8.494629682138473,1.722808026555994,0.6865688483813054,16.71575497331189,10.8,-3.7258592984040293,0.7424023463598559,3.7991036778935614,-6.521851428852298,-1.7378409073197998,6.749417536289844,-2.5788094291141825,-1.5649520371916756,3.016510061378644,-5.907316201541343,1.4558086035976068,6.084058135430797,-8.366061887322381,-0.1436922890509864,8.367295798311474,-8.451581232801287,0.21882721393798296,8.454413680687667,-7.715548133839776,0.5093578279374387,7.732343008589285,-5.906943807428433,1.8432292728362674,6.187849327218434
217,-31.993011418137897,-31.993011418137897,-23.90466306916079,-31.780910978211182,-18.4757402042998,-22.683343442969008,-13.214305093637975,8.539178127951566,0.8113665662919155,-1.005098907888754,-1.005098907888754,-8.687816968863343,-5.9740635418739325,9.646582415511013,-3.047939076911534,-8.402835099092648,1.759971936299284,0.6083229424990444,16.8937598354267,10.850000000000001,-3.725597428936479,0.7429028312202968,3.7989446980883037,-6.4170758412130375,-1.720693718397747,6.643767697956746,-2.5081560014655397,-1.5649186144972709,2.956318115103255,-5.82278611274438,1.4505102896859323,6.0007348062761094,-8.307861750962681,-0.12350680273579576,8.308779742142088,-8.396079308098821,0.21911766255595738,8.398938045844199,-7.6620808811201675,0.5004372254516659,7.678406139651964,-5.8520043213150785,1.8327214383980328,6.1322771013265625
218,-32.308738487608494,-32.308738487608494,-24.191579973987437,-32.19343666811783,-18.89284521768719,-23.063864525083552,-13.5042193474173,8.352916260030621,0.6895896306617479,-1.0903245712629723,-1.0903245712629723,-8.61542935226047,-5.979164565058947,9.657543918942563,-3.0233814750839367,-8.311645163331676,1.7971514861944526,0.5300786953302051,17.071654035967736,10.9,-3.7254337605191865,0.743215634258171,3.79884537498197,-6.3100591177357,-1.7025797914672853,6.535719089406477,-2.4394664350304844,-1.5648854402290153,2.898251702092332,-5.738173951361811,1.4426716194906284,5.916750940995483,-8.248809431073026,-0.10462216914084084,8.249472881853423,-8.33905449904512,0.2195861537171597,8.341945097934232,-7.606805614510186,0.49188120937974367,7.62269235776209,-5.7958445948170425,1.8206284927002532,6.075072236253814
219,-32.61900266411332,-32.61900266411332,-24.47426216711568,-32.6029671328535,-19.307022846404333,-23.441531443173098,-13.791264602852502,8.166657665478017,0.5711489802926655,-1.1745962013902203,-1.1745962013902203,-8.543560686981504,-5.983386399200229,9.668537749059325,-2.9992334447392395,-8.22113913041856,1.8343372921504,0.4518360944534774,17.24928027951756,10.950000000000001,-3.725368293152328,0.7433407554733223,3.798805654198743,-6.200801258420385,-1.6834991265284032,6.425270854637159,-2.3727407298091325,-1.5648525143865966,2.842298711021983,-5.653479717393614,1.4322925930117636,5.83209181914837,-8.188904927653317,-0.08703838826620128,8.189367472227435,-8.28050680564009,0.22023268742149743,8.283434999736567,-7.549722334009872,0.48368977972186433,7.565200798634155,-5.738464627934325,1.8069504357429877,6.016231890750656
220,-32.92369189086046,-32.92369189086046,-24.752705544916225,-33.00945976324168,-19.718196946233636,-23.816253796543087,-14.075379847924305,7.98039743424129,0.45594642212396014,-1.2578654613701277,-1.2578654613701277,-8.472337990840686,-5.986794086933787,9.679572807988448,-2.9754767565567555,-8.1313962559163,1.8715199700759384,0.3735951274475704,17.426486310678268,11.0,-3.725401026835824,0.7432781948657626,3.798825513986174,-6.089302263266993,-1.6634517235811261,6.312422172994574,-2.3079788858014134,-1.5648198369703428,2.788445383987469,-5.568703410839803,1.4193732102493393,5.746744990677103,-8.128148240703691,-0.07075546011168854,8.12845619770385,-8.220436227883827,0.22105726366899417,8.223407936526419,-7.49083103961921,0.47586293647771577,7.505930668373897,-5.679864420666998,1.7916872675262767,5.955753781157733
221,-33.22269411105805,-33.22269411105805,-25.026906003759805,-33.41287195010588,-20.12629137295758,-24.187941184499028,-14.356504070613527,7.794130656267839,0.3438837630949608,-1.3400840143022246,-1.3400840143022246,-8.401888281652155,-5.989452670895626,9.690657997857121,-2.952093181215773,-8.042495795387854,1.9086901358800024,0.2953557818911545,17.60312487730337,11.05,-3.7255319615696676,0.7430279524354936,3.7989049652205855,-5.9755621322756545,-1.6424375826254598,6.197172259144273,-2.2451809030073986,-1.5647874079801056,2.7366762540355802,-5.483845031700306,1.403913471203319,5.660700430717941,-8.066539370224003,-0.055773384677458904,8.066732181113505,-8.158842765776289,0.22205988245970248,8.1618641172258,-7.430131731338135,0.4684006796475166,7.444881244300146,-5.62004397301495,1.774838988050151,5.893636202899238
222,-33.51589726791417,-33.51589726791417,-25.29685944001714,-33.8131610842696,-20.531229982358592,-24.556503206346402,-14.634576258900905,7.607852421505174,0.23486281014496682,-1.4212035232861409,-1.4212035232861409,-8.332338577230118,-5.9914271937217976,9.701802220792493,-2.9290644893955715,-7.954517004396185,1.9458384054713995,0.21711804536297763,17.779053619808934,11.100000000000001,-3.725761097353711,0.7425900281825886,3.7990440514043198,-5.859580865446223,-1.6204567036614081,6.079520363247803,-2.18434678142699,-1.564755227415948,2.6869740942658873,-5.398904579975309,1.3859133758737447,5.573950712834131,-8.004078316214365,-0.042092161963440906,8.004188993407872,-8.095726419317492,0.22324054379362346,8.098803775671348,-7.367624409166644,0.46130300923126366,7.382051876062235,-5.559003284978142,1.7564055973144541,5.829878055729409
223,-33.8031893046369,-33.8031893046369,-25.56256175005893,-34.21028455655634,-20.932936630219086,-24.921849461390693,-14.909535400767206,7.421557819900804,0.12878537021330744,-1.5011756514214296,-1.5011756514214296,-8.263815895388738,-5.992782698048244,9.713014378921695,-2.9063724517755367,-7.867539138504277,1.9829553947590106,0.13888190544168597,17.954134909636853,11.15,-3.7260884341880827,0.7419644221069362,3.799242848655858,-5.74135846277882,-1.5975090866889878,5.959465771373795,-2.125476521060342,-1.5647232952777463,2.639319880644183,-5.313882055664665,1.365372924260465,5.4864912032936415,-7.940765078674739,-0.029711791969693927,7.940820664470536,-8.031087188507389,0.2245992476706657,8.034227172009873,-7.3033090731048205,0.45456992522893097,7.317441987075663,-5.4967423565567595,1.736387095319147,5.764478873164167
224,-34.08445816443437,-34.08445816443437,-25.824008830255895,-34.60419975778958,-21.3313351723215,-25.283889548937353,-15.181320484193206,7.235241941402183,0.025553250239326957,-1.5799520618076643,-1.5799520618076643,-8.196447253942182,-5.993584226511043,9.724303374371909,-2.8839988390349034,-7.781641453275096,2.0200317196517066,0.060647349706007964,18.128235655136354,11.200000000000001,-3.7265139720729095,0.7411511342086585,3.7995014656917023,-5.620894924273368,-1.573594731708094,5.837007806177886,-2.068570121907226,-1.5646916115656577,2.593692770655617,-5.2287774587683735,1.34229211636364,5.398320279399531,-7.8765996576049995,-0.018632274696206964,7.876621695107843,-7.964925073346009,0.22613599409092452,7.9681345942346775,-7.237185723152544,0.4482014276405171,7.251051076302112,-5.433261187750629,1.7147834820644576,5.697438856598505
225,-34.35959179051467,-34.35959179051467,-26.081196576978794,-34.99486407879286,-21.726349464448308,-25.642533068291876,-15.449870497159647,7.048899875956824,-0.07493174283769805,-1.6574844175444647,-1.6574844175444647,-8.13035967070466,-5.9938968217461515,9.735678109270332,-2.8619254218529946,-7.696903204271617,2.0570579960583584,-0.0175856342653762,18.301227088925916,11.25,-3.727037711007935,0.740150164487627,3.799820043800276,-5.498190249929913,-1.5487136387189153,5.712145827898509,-2.0136275839679545,-1.5646601762795127,2.5500700998505232,-5.143590789286496,1.316670952183199,5.309439575318273,-7.811582053005432,-0.00885361014292989,7.811587070323745,-7.897240073833394,0.2278507830543323,7.900526359876191,-7.169254359310016,0.44219751646591743,7.18287872040551,-5.3685597785598755,1.6915947575503043,5.628758914693588
226,-34.6284781260859,-34.6284781260859,-26.33412088659831,-35.382234910389656,-22.117903362381917,-25.997689618759782,-15.715124427647366,6.862526713512189,-0.17276780207845333,-1.7337243817313654,-1.7337243817313654,-8.065680163490342,-5.993785526389622,9.747147485744058,-2.840133970909114,-7.61340364705686,2.0940248398878274,-0.09581705889373325,18.472984547266055,11.3,-3.727659650993358,0.738961512943914,3.8001987568094755,-5.373244439748417,-1.5228658077212756,5.584879235723352,-1.960648907242131,-1.564628989419509,2.508427398192277,-5.058322047218965,1.2885094317191879,5.219854259364984,-7.7457122648757535,-0.0003757983099031089,7.745712273992047,-7.82803218996934,0.22974361456086528,7.831402817862689,-7.09951498157702,0.4365581917051251,7.112924576317494,-5.302638128984419,1.6668209217765366,5.558440708708815
227,-34.89100511435615,-34.89100511435615,-26.582777655485163,-35.76626964340344,-22.50592072190475,-26.349268799646488,-15.977021263637033,6.676117544015766,-0.268053120543572,-1.8086236174679629,-1.8086236174679629,-8.00253575011341,-5.9933153830774595,9.758720405920272,-2.818606256882574,-7.5312220371937375,2.13092286704897,-0.17404693660041204,18.643387249100815,11.350000000000001,-3.728379792029106,0.7375851795775785,3.800637811044811,-5.246057493728959,-1.49605123871524,5.455207469599224,-1.909634091730043,-1.5645980509854471,2.4687384279111235,-4.972971232565852,1.2578075549715841,5.12957334729421,-7.678990293216103,0.006801160802888938,7.678993305056034,-7.757301421754191,0.2318144886107023,7.76076435057008,-7.027967589953666,0.43128345335846197,7.0411883842558805,-5.235496239024307,1.6404619747434257,5.486486704569398
228,-35.147060698533515,-35.147060698533515,-26.827162780010077,-36.14692566865778,-22.890325398799266,-26.69718021025753,-16.23549999310948,6.489667457415063,-0.3608858912938227,-1.8821337878538444,-1.8821337878538444,-7.941053448388036,-5.992551434445652,9.770405771926137,-2.797324050452702,-7.450437630245248,2.1677426934506716,-0.25227527980667447,18.81231808015267,11.4,-3.729198134115095,0.7360211643885397,3.801137445280737,-5.116629411871426,-1.4682699317008894,5.323130012573868,-1.8605831374316941,-1.56456736097752,2.4309752442859898,-4.887538345327112,1.2245653219403518,5.03861005682537,-7.611416138026507,0.012677267195504103,7.611426695391206,-7.685047769187767,0.23406340520368593,7.688611376077829,-6.954612184439928,0.4263733014254843,6.967669971240658,-5.1671341086794955,1.6125179164506764,5.412900232588208
229,-35.39653282182611,-35.39653282182611,-27.067272156543776,-36.52416037697611,-23.271041248847858,-27.041333449898357,-16.49049960404545,6.3031715436575,-0.4513643073897782,-1.9542065559885868,-1.9542065559885868,-7.881360276128403,-5.991558723130264,9.782212485888795,-2.776269122298778,-7.371129681774398,2.204474935001769,-0.33050210093385,18.979663385699933,11.450000000000001,-3.7301146772514846,0.7342694673768179,3.8016979306842336,-4.984960194175869,-1.439521886678025,5.188646393785472,-1.8134960443469645,-1.5645369193954715,2.3951082804360975,-4.802023385502748,1.1887827326255618,4.946982209418584,-7.54298979930682,0.017252520867795492,7.543009529486426,-7.611271232269914,0.23649036433975926,7.614944350657143,-6.879448765035821,0.4218277359064927,6.892369255164213,-5.097551737950049,1.5829887468984802,5.3376855559207295
230,-35.639309427442036,-35.639309427442036,-27.303101681456976,-36.89793115918197,-23.64799212783305,-27.381638117874473,-16.741959084425712,6.116624892690618,-0.5395865618922071,-2.0247935849717633,-2.0247935849717633,-7.823583251148684,-5.990402291767233,9.794149449935441,-2.755423243100075,-7.293377447344079,2.241110207611163,-0.40872741240322,19.145312774341743,11.5,-3.7311294214381503,0.7323300885423852,3.8023195707496606,-4.8510498406422835,-1.4098071036469157,5.05175619224531,-1.76837281247584,-1.5645067262396568,2.361106456802158,-4.716426353092773,1.150459787027167,4.854712686216826,-7.473711277057179,0.020526921819895128,7.473739466112733,-7.535971811000893,0.2390953660190527,7.539763771515117,-6.8024773317412786,0.417646756801371,6.815286249477761,-5.0267491268358295,1.5518744660868715,5.260847949013275
231,-35.87527845858937,-35.87527845858937,-27.534647251120383,-37.268195406098855,-24.021101891537214,-27.718003813491325,-16.989817422231027,5.930022594461901,-0.6256508478617653,-2.093846537902975,-2.093846537902975,-7.767849391263059,-5.989147182992617,9.806225566193199,-2.734768183535984,-7.21726018251736,2.2776391271876952,-0.4869512266361235,19.309158934078702,11.55,-3.732242366675173,0.7302030278852565,3.8030027012267418,-4.71489835127074,-1.3791255826072788,4.912459041602017,-1.7252134418184448,-1.5644767815097618,2.328937315539898,-4.630747248097207,1.1095964851451627,4.761829946103321,-7.40358057127759,0.022500470051731725,7.403614762165273,-7.459149505380548,0.24187841024150175,7.4630701798227665,-6.72369788455646,0.41383036411008706,6.736421068568124,-4.95472627533704,1.5191750740156926,5.1823937875296435
232,-36.10432785847623,-36.10432785847623,-27.761904761904763,-37.634910508550256,-24.39029439574279,-28.050340136054423,-17.234013605442172,5.743359738918799,-0.7096553583591383,-2.1613170778817756,-2.1613170778817756,-7.714285714285712,-5.987858439442423,9.818449736789248,-2.7142857142857215,-7.142857142857147,2.3140523096402457,-0.5651735560537935,19.471097461335717,11.600000000000001,-3.733453512962584,0.727888285405492,3.803747690039812,-4.576505726061152,-1.3474773235593265,4.770754636132224,-1.684017932374505,-1.5644470852059058,2.29856717956386,-4.544986070516029,1.0661928269796033,4.6683686149968375,-7.3325976819679095,0.02317316556333336,7.332634298886274,-7.380804315408923,0.24483949700719904,7.384864164062446,-6.64311042348116,0.4103785578328461,6.655773933908288,-4.88148318345353,1.4848905706850688,5.102330651501237
233,-37.73007212159119,-36.3263455703107,-27.98487011018078,-37.998033857359665,-24.755493496232226,-28.378556684869228,-17.474486622039905,5.5566314160088375,-0.7916982864449968,-1.6850103475463916,-2.2271568680077856,-7.6630192380308335,-5.986601103752658,9.830830863850727,-2.693957606028634,-7.070247583926455,2.350340370877662,-0.6433944130776126,19.631026703062116,11.65,-3.7347628603001515,0.725385861103036,3.804554937199036,-4.435871965013532,-1.3148623265029642,4.626642738276838,-1.644786284144498,-1.5644176373281429,2.269961335462178,-4.459142820349195,1.020248812530459,4.574370156834882,-7.260762609128322,0.022545008354806557,7.260797610697989,-7.300936241086199,0.24797862631606823,7.305146363729852,-6.560714948515562,0.4072913379694022,6.573345181082495,-4.8070198511853235,1.4490209560949388,5.0206674437660235
234,-39.27969457974425,-36.541219537300904,-28.203539192319184,-38.357522843350594,-25.11662304878794,-28.702563059241246,-17.711175460004995,5.369832715679457,-0.871877825180027,-1.2310056045845703,-2.29131757138051,-7.614176980312603,-5.985440218559353,9.843377849504797,-2.6737656294440435,-6.999510761288246,2.3864939268088095,-0.7216138101288282,19.788847611714424,11.700000000000001,-3.736170408688143,0.7226957549778585,3.805424874704524,-4.292997068127849,-1.2812805914381833,4.48012318814455,-1.6075184971280039,-1.5643884378763282,2.2430842389820795,-4.373217497596778,0.9717644417976967,4.47988363817957,-7.188075352758667,0.020615998425950757,7.18810491689762,-7.219545282411914,0.25129579816803216,7.2239174734331675,-6.476511459659482,0.4045687045198901,6.489135267797821,-4.73133627853243,1.4115662302452332,4.93741452613874
