frame,ball_x,5_x,10_x,11_x,14_x,27_x,66_x,68_x,7621_x,ball_y,5_y,10_y,11_y,14_y,27_y,66_y,68_y,7621_y,10_vx,10_vy,11_vx,11_vy,14_vx,14_vy,27_vx,27_vy,5_vx,5_vy,66_vx,66_vy,68_vx,68_vy,7621_vx,7621_vy
131,46.37863352315509,44.24326417178305,45.67505976462673,48.26300560817877,33.04420737424834,37.40758946863096,50.614439569330465,20.275992726088464,33.6108364186382,-0.8633647908110658,5.615881162303141,1.2233758460912216,-2.465454907489972,-22.226699756364653,2.9807581342975062,-23.446476390900553,-6.209806517228272,21.487008232397052,3.3144500926006137,-1.6064036713075034,0.8370729811627861,0.0073289602290811245,2.382451044454178,2.36270739503819,1.3559815966881077,-1.1134053831610922,1.304019385174352,-0.75562071366296,2.6778705219329497,-0.5810022789077308,2.2506241683011114,-1.1243564813129718,2.5497058200379916,-1.919843658230992
132,46.41308245480758,44.29904177979901,45.843637092710566,48.285041124605456,33.15903835343949,37.466666124060275,50.73584081197961,20.388562182297278,33.7385961841589,-0.42733721975493694,5.583748822716277,1.1451421634601062,-2.4594252181488163,-22.104112692362822,2.928111138506102,-23.47385659474042,-6.266049599270933,21.39081518835365,3.3431215971747044,-1.5162373838178331,0.5411749642023673,0.12271100841383302,2.3172191343751303,2.4303731476366686,1.223400745730236,-1.067451627987995,1.1607842942843922,-0.6697605329993047,2.4566719729089943,-0.5523543391811465,2.251510516169609,-1.1249418053769498,2.553877832724053,-1.9228967474351442
133,46.44425053582651,44.348788436619614,46.01293737191054,48.29479335607575,33.2711227258905,37.520160427870245,50.84689830517569,20.501178990699344,33.86653161337169,-0.032836084037506624,5.555231648631066,1.0726277019235857,-2.4475734958586575,-21.97867654404107,2.8773990376693677,-23.49992315815352,-6.32232395162988,21.294493593185855,3.357580619497708,-1.4018529619259155,0.2955092650771614,0.23915166739387755,2.2622869995715704,2.4873548340355467,1.111753713344661,-1.0287537288948565,1.040165270377204,-0.5974572229667698,2.2497969838479364,-0.5260815306465962,2.252457560034454,-1.1255672117028335,2.5573911065649173,-1.9254677699229126
134,46.4721377662119,44.39363494559401,46.18224997811418,48.294773918481575,33.38097548036516,37.56911907098959,50.94832822691691,20.61384618609447,33.99460976933421,0.32013861634125423,5.529651796515905,1.0070433682017796,-2.4298468100797206,-21.850925514709374,2.828259038983263,-23.524794837699535,-6.378631578418228,21.19806755022949,3.357827159569519,-1.2632504056316993,0.10007588378672047,0.35665093716932816,2.2176546400439343,2.5336524542344625,1.0210404995314277,-0.997311685881751,0.9421623134524872,-0.5387107835653221,2.057245554750068,-0.5021838533041229,2.253465299895963,-1.1262327002906865,2.560245641560759,-1.9275567256941954
135,46.49674414596366,44.43471211007123,46.350864287208786,48.28749442771463,33.48911160562719,37.61458874434688,51.040846755201365,20.726566803282545,34.12279771510429,0.6315868813813359,5.506331422839265,0.949600069014802,-2.406192230272244,-21.721393807677714,2.7803283496438445,-23.548590389938013,-6.434974483749048,21.101561162820403,3.343861217390037,-1.100429714935159,-0.045125179668790635,0.4752088177401377,2.183322055791818,2.569266008233791,0.951261104290476,-0.9731254989485129,0.8667754235103645,-0.4935212147949164,1.879017685615129,-0.4806613071537471,2.254533735754145,-1.1269382711403746,2.562441437711193,-1.929163614749084
136,46.51806967508189,44.473150733400516,46.51806967508189,48.275466499666706,33.59604609044037,37.65761613887074,51.125170068027195,20.83934387706332,34.25106251373964,0.9015087110827334,5.484592684069594,0.9015087110827334,-2.3765568258964804,-21.590615626256053,2.733244176847077,-23.57142857142857,-6.491354671735447,21.004998534294373,3.3156827929596315,-0.9133908898364933,-0.14009392528937567,0.5948253091062958,2.1592892468153706,2.5941954960331945,0.9024155276217181,-0.9561951680953431,0.8140046005510126,-0.46188851665567854,1.7151133764432471,-0.4615138921953137,2.2556628676088075,-1.1276839242519858,2.563978495016652,-1.9302884370874773
137,48.41886629238128,44.51008161893096,46.68315551762091,48.2612017502295,33.702293923568554,37.69924794548978,51.20201434339265,20.952180442236653,34.37937122829803,-0.05265926227838236,5.463757736675318,0.8639802011257319,-2.3408876664126255,-21.459125173754458,2.6866437277889634,-23.59342813873082,-6.54777414649055,20.90840376798727,3.2732918862778835,-0.7021339303355405,-0.18483035307478904,0.7155004112678294,2.1455562131145376,2.6084409176328927,0.874503769525401,-0.9465206933220656,0.7838498445741502,-0.44381268914756733,1.565532627234389,-0.44474160842911853,2.256852695460097,-1.1284696596254875,2.564856813476778,-1.9309311927093598
138,50.03954551344697,44.54663557001168,46.84541119071324,48.247211795294696,33.80837009377547,37.740530855132626,51.27209575929576,21.065079533602415,34.50769092183712,-0.8662130079862851,5.44314873712492,0.8382254458639165,-2.2991318212809237,-21.327456653482827,2.640164209665527,-23.614707848404365,-6.604234912127403,20.811800967234873,3.2166884973449283,-0.4666588364322198,-0.17933446302515282,0.8372341242246807,2.1421229546892526,2.6120022730328287,0.8675258300012989,-0.9441020746287062,0.7763111555799171,-0.4392937322705231,1.4302754379884908,-0.43034445585483566,2.258103219308049,-1.1292954772608794,2.5650763930919305,-1.9310918816148381
139,51.38010733827916,44.583943389991866,47.004126070246436,48.236008250754175,33.91478958982487,37.782511558727876,51.33613049373474,21.17804418596036,34.63598865741473,-1.5391525260409697,5.42208784188679,0.8254553520173338,-2.251236359961613,-21.196144268751205,2.5934428296727323,-23.635386457008778,-6.660738972759128,20.715214235373033,3.145872626160861,-0.2069656081267211,-0.12360625514068999,0.9600264479768545,2.1489894715396285,2.6048795622329743,0.8814817090494981,-0.9489393120153784,0.79138853356846,-0.448331646024566,1.3093418087056794,-0.4183224344726906,2.259414439152482,-1.1301613771581573,2.5646372338618364,-1.9307705038039324
140,52.44055176687775,44.623135882220566,47.1585895321078,48.230102732499574,34.02206740048059,37.826236747204135,51.39483472470773,21.291077434110377,34.76423149808856,-2.071477816442437,5.399897207429418,0.8268808263061465,-2.1971483519149175,-21.065722222869557,2.546116795006645,-23.655582721103713,-6.7172883324988,20.61866767573758,3.060844272725562,0.07694575458117252,-0.017645729421299786,1.083877382524475,2.166155763665787,2.5870727852333504,0.9163714066700185,-0.9610324054819873,0.8290819785393929,-0.4709264304097189,1.202731739385896,-0.4086755442825616,2.2607863549935887,-1.1310673593173588,2.5635393357865794,-1.9299670592764497
141,53.22087879924274,44.66534385004698,47.308090952184905,48.23200685642277,34.1307185145064,37.87275311149005,51.44892463021288,21.40418231285229,34.89238650691639,-2.463188879190681,5.375898990221222,0.8437127754505027,-2.1368148666010818,-20.936724719147882,2.4978233128632152,-23.675415397248727,-6.773884995459537,20.522185391664294,2.961603437039075,0.385075251691231,0.13854711413305953,1.208786927867371,2.193621831067371,2.558581942034065,0.9721949228628151,-0.9803813550285143,0.8893914904930773,-0.5070780854260023,1.1104452300290506,-0.401403785284558,2.262218966831266,-1.1320134237384758,2.5617826988660224,-1.9286815480325936
142,53.72108843537416,44.71169809682019,47.45191970636509,48.244232238415385,34.24125792066606,37.92310734251421,51.49911638824835,21.517361856985914,35.020420746955935,-2.7142857142857215,5.349415346730667,0.8771621061704493,-2.0701829734803443,-20.80968596089617,2.4481995904384615,-23.695003242003455,-6.830530965754404,20.425791486489025,2.8481501191015086,0.717422883203452,0.34497227552261084,1.3347550840055753,2.2313876737446314,2.519407032634811,1.0489522576278696,-1.0069861606550439,0.9723170694293325,-0.556786611073463,1.0324822806353504,-0.3965071574785185,2.263712274665429,-1.1329995704214784,2.559367323100456,-1.926913970072257
143,53.72108843537416,44.7633294258893,47.589365170535835,48.26929049436925,34.35420060772339,37.97834613120525,51.54612617681226,21.630619101311076,35.14830128126494,-2.7142857142857215,5.3197684334261925,0.928439725186144,-1.9971997420129144,-20.68514015142438,2.3968828349283817,-23.714465011927466,-6.887228247496522,20.329510063547616,2.7204843189125336,1.0739886491181472,0.6016297547469236,1.4617818509392604,2.279453291697763,2.469548057035947,1.146643410965138,-1.040846822361421,1.0778587153481545,-0.6200520073518931,0.9688428912045499,-0.3939856608646553,2.2652662784964273,-1.1340257993663128,2.556293208489673,-1.9246643253954656
144,53.72108843537416,44.82136864060354,47.719716720584586,48.309693240176074,34.47006156444213,38.039516168491765,51.590670173902815,21.743957080627595,35.27599517290113,-2.7142857142857215,5.286280406776218,0.9987565392176626,-1.917812241659046,-20.563621494042536,2.343510253528984,-23.733919463580413,-6.943978844799016,20.233365226175863,2.578606036472649,1.4547725494350934,0.9085195518064728,1.589867228668145,2.337818684926374,2.4090050152372515,1.2652683828748712,-1.081963340147889,1.2060164282497947,-0.6968742742615106,0.9195270617368562,-0.39383929544279783,2.266880978323794,-1.1350921105731546,2.5525603550337865,-1.9219326140022701
145,53.72108843537416,44.88694654431195,47.84226373239877,48.36795209172761,34.58935577958609,38.10766414530238,51.63346455751813,21.857378829735314,35.403469484922276,-2.7142857142857215,5.248273423249208,1.089323454985124,-1.831967541878973,-20.445664192060644,2.287719053436262,-23.753485353521846,-7.00078476177492,20.137381077709584,2.4225152717813487,1.8597745841541489,1.2656416667007269,1.7190112171924918,2.406483853430625,2.3377779072388063,1.4048271733567839,-1.1303357140142618,1.3567902081337238,-0.7872534118022381,0.8845347922321278,-0.3960680612129867,2.268556374147855,-1.1361985040418645,2.5481687627326544,-1.918718835892558
146,53.72108843537416,44.96119394036372,47.956295581865824,48.4465786649156,34.71259824191909,38.183836752565675,51.675225505656336,21.97088738343411,35.530691280386115,-2.7142857142857215,5.205069639313627,1.2013513792086863,-1.7396127121328708,-20.331802448788622,2.2291464418462343,-23.773281438311407,-7.057648002537338,20.04158172148462,2.2522120248389825,2.2889947532756003,1.6729960994300712,1.849213816512115,2.4854487972105663,2.25586673304064,1.5653197824110536,-1.1859639439605958,1.5301800550004852,-0.8911894199741188,0.8638660826903797,-0.400671958175291,2.2702924659684673,-1.1373449797725357,2.5431184315862225,-1.9150229910664018
147,53.72108843537416,45.045241632107995,48.061101644873226,48.54808457563184,34.84030394020482,38.26908068121034,51.71666919631563,22.084485776523707,35.65762762235039,-2.7142857142857215,5.155991211437889,1.3360512186084297,-1.640694821881066,-20.222570467536517,2.1674296259548833,-23.793426474508692,-7.114570571199405,19.945991260836784,2.067696295645335,2.7424330567991726,2.130582849994404,1.9804750266271123,2.574713516266102,2.1632714926425645,1.7467462100375006,-1.2488480299868905,1.7261859688497565,-1.0086822987770447,0.8575209331117971,-0.4076509863296711,2.272089253785585,-1.1385315377650416,2.537409361594823,-1.9108450795238057
148,53.72108843537416,45.14022042289378,48.155971297308376,48.674981439768025,34.972987863207116,38.36444262216492,51.75851180749412,22.198177043804037,35.784245573872816,-2.7142857142857215,5.100360296090439,1.4946338799044545,-1.53516094058371,-20.1185024516143,2.102205812958224,-23.814039218673273,-7.171554471874189,19.8506337991019,1.6952632955060465,2.541527873851976,2.0151464334034817,1.75365359704463,2.243682211355411,1.8160753286944349,1.571974674933169,-1.0963549402743245,1.560359641094799,-0.9130022226342592,0.7302523699959201,-0.3520668387498207,1.9482664557383862,-0.9763869740436302,2.1725696712057045,-1.6361455441759387
149,53.72108843537416,45.24726111607036,48.24019391505873,48.82978087321591,35.111164999689755,38.470969266358075,51.801469517189986,22.311964220074877,35.91051219801111,-2.7142857142857215,5.037499049739726,1.6783102698169086,-1.4229581377011047,-20.02013260433195,2.0331122100522534,-23.835238427364807,-7.228601708674791,19.755533439615785,1.3451289760369471,2.282765257373514,1.8486925718276657,1.5083830262444207,1.9028415966583827,1.4790544658890266,1.3772661697599844,-0.9369515114379762,1.3729942019279164,-0.8044108411285178,0.6079827025235878,-0.2961642960600131,1.6242043154306172,-0.8140843541124758,1.8083573511452957,-1.3619051199865695
150,53.72108843537416,45.36749451498672,48.3130588740117,49.01499449186729,35.25535033841653,38.589707304718374,51.84625850340139,22.42585034013603,36.03639455782313,-2.7142857142857215,4.966729628854227,1.888291295065853,-1.304033482693426,-19.927995128999484,1.9597860244329706,-23.85714285714285,-7.2857142857142865,19.660714285714285,1.0193236918453696,1.9626854738776263,1.624045219861985,1.2445120841127042,1.5507202757069702,1.1537351993975407,1.159630149007715,-0.7696011926093277,1.1608587846371359,-0.6809714584554297,0.4886657078430055,-0.2396040538041238,1.299894162005489,-0.6516179519341413,1.444866506962903,-1.088192673629529
151,53.72108843537416,45.36749451498672,48.3130588740117,49.01499449186729,35.25535033841653,38.589707304718374,51.84625850340139,22.42585034013603,36.03639455782313,-2.7142857142857215,4.966729628854227,1.888291295065853,-1.304033482693426,-19.927995128999484,1.9597860244329706,-23.85714285714285,-7.2857142857142865,19.660714285714285,0.7198777975385059,1.577828789878358,1.334028332101294,0.961889540536118,1.1858468520334537,0.8416438243915261,0.9160760671658132,-0.5932674329197527,0.9207225225106371,-0.5407473788104632,0.3702551631021692,-0.1820468075261677,0.9753273246066418,-0.4889820414710924,1.0821912442078319,-0.8150770717785734
152,53.72108843537416,45.36749451498672,48.3130588740117,49.01499449186729,35.25535033841653,38.589707304718374,51.84625850340139,22.42585034013603,36.03639455782313,-2.7142857142857215,4.966729628854227,1.888291295065853,-1.304033482693426,-19.927995128999484,1.9597860244329706,-23.85714285714285,-7.2857142857142865,19.660714285714285,0.4488216477237894,1.124735471889714,0.9714658631407638,0.6603641654008143,0.8067499291697471,0.5443066360423356,0.6436133787241487,-0.4069136815007254,0.6493545488369556,-0.38180190638917655,0.2507048454493251,-0.12315325277022326,0.650495132377125,-0.3261708966859938,0.720425668429469,-0.5426271811074728
153,53.72108843537416,45.36749451498672,48.3130588740117,49.01499449186729,35.25535033841653,38.589707304718374,51.84625850340139,22.42585034013603,36.03639455782313,-2.7142857142857215,4.966729628854227,1.888291295065853,-1.304033482693426,-19.927995128999484,1.9597860244329706,-23.85714285714285,-7.2857142857142865,19.660714285714285,0.20818559700848505,0.5999457864255577,0.5291817675753783,0.33978472859336917,0.41195811064791943,0.26324992952132714,0.33925153817228265,-0.20950338748366595,0.34352399690387225,-0.20219834538713877,0.12796853203257486,-0.06258408508012457,0.3253889144604381,-0.16317879154141585,0.35966388517719367,-0.27091186829000274
154,53.72108843537416,45.36749451498672,48.3130588740117,49.01499449186729,35.25535033841653,38.589707304718374,51.84625850340139,22.42585034013603,36.03639455782313,-2.7142857142857215,4.966729628854227,1.888291295065853,-1.304033482693426,-19.927995128999484,1.9597860244329706,-23.85714285714285,-7.2857142857142865,19.660714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,53.72108843537416,45.36749451498672,48.3130588740117,49.01499449186729,35.25535033841653,38.589707304718374,51.84625850340139,22.42585034013603,36.03639455782313,-2.7142857142857215,4.966729628854227,1.888291295065853,-1.304033482693426,-19.927995128999484,1.9597860244329706,-23.85714285714285,-7.2857142857142865,19.660714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,53.72108843537416,45.36749451498672,48.3130588740117,49.01499449186729,35.25535033841653,38.589707304718374,51.84625850340139,22.42585034013603,36.03639455782313,-2.7142857142857215,4.966729628854227,1.888291295065853,-1.304033482693426,-19.927995128999484,1.9597860244329706,-23.85714285714285,-7.2857142857142865,19.660714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
