frame,ball_x,1450_x,1451_x,1452_x,1453_x,1454_x,2916_x,4168_x,4169_x,4170_x,4270_x,6328_x,8161_x,ball_y,1450_y,1451_y,1452_y,1453_y,1454_y,2916_y,4168_y,4169_y,4170_y,4270_y,6328_y,8161_y,1450_vx,1450_vy,1451_vx,1451_vy,1452_vx,1452_vy,1453_vx,1453_vy,1454_vx,1454_vy,2916_vx,2916_vy,4168_vx,4168_vy,4169_vx,4169_vy,4170_vx,4170_vy,4270_vx,4270_vy,6328_vx,6328_vy,8161_vx,8161_vy
20,-21.986453493938242,-32.2268897290175,-32.763299259962416,-32.80660621256645,-32.67351373884227,-28.985060848977948,-31.626204038907524,-23.358493445993922,-23.3015973033227,-23.843151486985196,-4.398639455782291,-48.218388771316015,51.702040816326495,-27.01528767242752,8.414807503455066,-1.2461604664057804,-8.178631294969646,-17.675191965558163,14.224662585860115,-26.59250619790568,-2.175275985122422,-15.835001325080109,-25.59361089257122,0.4285714285714246,-2.003386933506739,-34.14285714285716,-1.4425325307919623,-1.7581848138761857,-1.9033681380600083,-1.1960957774853003,-2.045532119319253,-1.549795776403445,-1.2896439229105685,-1.020053011350766,-2.338208652875327,-2.814024831619263,-0.4394261342125307,0.6278223545250226,-0.8887182819414462,-3.68260990719712,-0.6072578769718513,-2.448569485104558,0.38998968310118726,-0.8454595786418447,0.0,-2.7755575615628825e-14,0.11504711863821623,-0.19958722978968357,1.2180732613030354e-13,-4.06024420434344e-14
21,-21.967818103258463,-32.29929441915812,-32.8576146692391,-32.905461895580046,-32.73119555912922,-29.102184213295757,-31.650183947983784,-23.396794521873097,-23.32604245501539,-23.819444585515477,-4.398639455782307,-48.21292148789047,51.70204081632656,-26.87126326503283,8.32644841840187,-1.3050116560714629,-8.254405823573665,-17.718916397398388,14.08258920116566,-26.558270735839596,-2.3580315333756805,-15.947240690135635,-25.612199430718185,0.4285714285714246,-2.012871742568409,-34.142857142857174,-1.4458089052748282,-1.7638538831886708,-1.8837605923608736,-1.1721449306847294,-1.97669964951556,-1.5105396870836119,-1.1619886025015902,-0.8787261473935968,-2.3399274488493145,-2.832949633237348,-0.4759537720669014,0.6786639542008082,-0.7780135784312541,-3.647379395177274,-0.49810103592294896,-2.2510333525236903,0.4629775719167686,-0.4056950129005599,-4.5677747298863535e-14,2.775557561562895e-14,0.10853117563572463,-0.1882831742971724,7.068193710780266e-28,4.0602442043434127e-14
22,-21.94048907016614,-32.37180580558443,-32.95088601140152,-33.00086560483456,-32.782703418314775,-29.219330021474605,-31.675899128716303,-23.42986016409796,-23.34525971470735,-23.79236730104192,-4.398639455782307,-48.20780036393692,51.70204081632645,-26.71450718343175,8.237889075329914,-1.3625433318314077,-8.328093775586787,-17.755680423805494,13.93978252790656,-26.521644325967742,-2.5388322667807417,-16.049759399847453,-25.60964784682711,0.4285714285714198,-2.0217560236820704,-34.14285714285716,-1.4479428309889135,-1.7678590435634256,-1.8628792500752769,-1.1457546525696933,-1.9076601743334924,-1.4688081552654249,-1.038509380473767,-0.7395180387310873,-2.3403763260698542,-2.847615404529371,-0.5106592051921817,0.7264829103159088,-0.673304905344949,-3.608283098213447,-0.39354319590883724,-2.0566202456496288,0.5303852319937213,0.01710742785987404,1.0097419586828951e-28,-2.997671439839845e-29,0.10160798619553799,-0.17627261533636265,-1.8271098919545386e-13,4.0602442043434127e-14
23,-21.90507209929381,-32.44436676585802,-33.04304959662032,-33.09280699006106,-32.82824612131802,-29.336434777576784,-31.703258470868633,-23.457990174189707,-23.35947903245035,-23.76219864500146,-4.398639455782307,-48.203045761777275,51.702040816326495,-26.54552230949943,8.149212669686118,-1.418633522119854,-8.399571378884062,-17.785589982544195,13.796455517599185,-26.48277810046818,-2.7174848960904257,-16.142713605500877,-25.58680424714708,0.4285714285714198,-2.0300044516742615,-34.142857142857174,-1.4489343079343087,-1.7702002950003832,-1.840724111203339,-1.1169249431402881,-1.8384136937730893,-1.4246011809487567,-0.9192062568271808,-0.6024286853632685,-2.3395552845368526,-2.8580221454951626,-0.5435424335884116,0.7712792228706685,-0.5745922626825108,-3.5653210163055373,-0.2935843569295266,-1.8653301644820632,0.5922126633319839,0.42294774363971865,1.0097419586828951e-28,1.379848616319833e-14,0.09427755031771717,-0.16355555290728596,1.2180732613030304e-13,-1.0150610510858578e-13
24,-21.86217289527395,-32.51692017754045,-33.13404173506621,-33.181275700990604,-32.868032473057994,-29.453434985664654,-31.732170864204313,-23.4814843536695,-23.36893035829612,-23.72921762883102,-4.398639455782307,-48.198678043733395,51.702040816326495,-26.36481152511111,8.06050239691736,-1.4731602553711134,-8.468714861340588,-17.808751011379215,13.652821121759834,-26.44182319151887,-2.893796132057515,-16.226259458381268,-25.544516737927047,0.4285714285714295,-2.037581701371579,-34.14285714285716,-1.4487833361110343,-1.7708776374996145,-1.817295175744898,-1.0856558023963634,-1.7689602078343107,-1.3779187641338042,-0.8040792315618308,-0.467458087290008,-2.3374643242504325,-2.864169856134702,-0.5746034572555201,0.8130528918647933,-0.481875650443797,-3.518493149453536,-0.19822451898490495,-1.6771631090212473,0.6484598659315666,0.8118259344389551,-4.5677747298863535e-14,-1.3798486163198422e-14,0.08653986800220129,-0.15013198700996833,2.524354896707238e-29,0.0
25,-21.81239716273903,-32.58940891819327,-33.22379873690985,-33.26626138735429,-32.90227127845376,-29.57026714980054,-31.762545198486897,-23.500642504058582,-23.373843642296386,-23.69370326396753,-4.398639455782307,-48.194717572127175,51.702040816326495,-26.172877712142,7.9718414524705326,-1.5260015600194579,-8.535400450831446,-17.82526944807532,13.5090922919048,-26.398930731297902,-3.0675726854347976,-16.30055310977398,-25.483633425416095,0.4285714285714246,-2.0444524476006274,-34.14285714285716,-1.4474899155190504,-1.7698910710611893,-1.7925924437000766,-1.0519472303379453,-1.699299716517259,-1.328760904820305,-0.6931283046777381,-0.3346062445112148,-2.3341034452106144,-2.8660585364482456,-0.6038422761935381,0.8518039172985474,-0.395155068629011,-3.467799497657608,-0.10746368207500316,-1.4921190792670198,0.6991268397924087,1.1837420002575423,0.0,-6.153115060723892e-29,0.07839493924909186,-0.13600191764434194,-1.8271098919545411e-13,4.060244204343426e-14
26,-21.756350606321604,-32.66177586537805,-33.312256912321935,-33.347753698883224,-32.93117134242438,-29.686867774046735,-31.794290363479938,-23.515764426878096,-23.37444883450292,-23.655934561847918,-4.398639455782307,-48.19118470928049,51.702040816326495,-25.970223752467284,7.883313031792514,-1.5770354644991602,-8.59950437523171,-17.835251230397223,13.36548197955041,-26.354251851983253,-3.238621266975083,-16.365750710964274,-25.405002415863276,0.4285714285714246,-2.0505813651879703,-34.142857142857174,-1.445054046158357,-1.7672405956848833,-1.7666159150687726,-1.015799226965077,-1.6294322198217914,-1.2771276030084617,-0.5863534761749024,-0.20387315702708164,-2.329472647417227,-2.8636881864354726,-0.6312588904024755,0.8875322991717582,-0.31443051723805127,-3.413240060917628,-0.02130184619994277,-1.3101980752195375,0.7442135849145917,1.538695941095369,0.0,1.3798486163198299e-14,0.06984276405826707,-0.12116534481039155,1.2180732613030278e-13,-4.060244204343426e-14
27,-21.694638930654147,-32.73396389665636,-33.39935257147313,-33.42574228530846,-32.95494146988891,-29.8031733624656,-31.827315248946956,-23.52714992364925,-23.370975884967418,-23.616190533909148,-4.398639455782307,-48.188099817515244,51.702040816326495,-25.75735252796218,7.7950003303302005,-1.6261399972445076,-8.660902862416478,-17.838802296109666,13.222203136212968,-26.307937685753004,-3.40674858743116,-16.422008413237545,-25.309471815517586,0.4285714285714198,-2.055933128960228,-34.14285714285716,-1.4414757280289139,-1.7629262113709063,-1.7393655898510885,-0.9772117922777989,-1.55935771774797,-1.2230188586982293,-0.4837547460532019,-0.0752588248376489,-2.3235719308704823,-2.857058806096578,-0.6568532998823227,0.920238037484477,-0.23970199627087707,-3.3548148392335717,0.06026098864040824,-1.1314000968787297,0.7837201012982172,1.8766877569526699,0.0,-1.2306230121447784e-28,0.060883342429787865,-0.10562226850818696,1.82710989195455e-13,0.0
28,-21.627867840369177,-32.80591588958979,-33.485022024534125,-33.50021679636109,-32.97379046576643,-29.919120419119473,-31.861528744651523,-23.53509879589325,-23.36365474374164,-23.574750191588134,-4.398639455782307,-48.18548325915329,51.702040816326495,-25.53476692050186,7.706986543530454,-1.6731931866897438,-8.719472140260772,-17.836028582977313,13.079468713408774,-26.260139364785104,-3.5717613575558436,-16.469482367879092,-25.197889730628045,0.4285714285714246,-2.0604724137439288,-34.14285714285716,-1.4367549611308208,-1.756947918119159,-1.7108414680470223,-0.9361849262760409,-1.4890762102958333,-1.166434671889571,-0.385332114312738,0.05123675205732672,-2.316401295570237,-2.846170395431491,-0.6806255046330788,0.9499211322366619,-0.17096950572760009,-3.2925238326054473,0.13722482244596837,-0.9557251442445802,0.8176463889430103,2.197717447829239,0.0,-1.3957089452430654e-14,0.05151667436367447,-0.08937268873771162,8.582806648804608e-28,0.0
29,-21.556643040099196,-32.877574721739855,-33.56920158167559,-33.571166881772186,-32.98792713497599,-30.034645448070634,-31.89683974035717,-23.539910845131278,-23.35271536087733,-23.531892546321814,-4.398639455782307,-48.183355396516525,51.702040816326495,-25.30296981196157,7.6193548668402045,-1.7180730612691848,-8.775088436639749,-17.827036028764972,12.937491662654145,-26.211008021257626,-3.7334662881019116,-16.50832872617429,-25.07110426744373,0.4285714285714246,-2.0641638943657075,-34.142857142857174,-1.430891745463997,-1.7493057159296368,-1.6810435496565133,-0.8927186289598724,-1.4185876974653406,-1.107375042582522,-0.2910855809535103,0.175613573657673,-2.3079607415164807,-2.831022954440212,-0.7025755046547844,0.976581583428384,-0.10823304560807799,-3.2263670410333236,0.2095896552167886,-0.7831732173170682,0.8459924478492146,2.5017850137250766,0.0,-6.153115060723892e-29,0.04174275985988627,-0.07241660549892992,8.582806648804608e-28,-4.060244204343426e-14
30,-21.481570234476674,-32.94888327066814,-33.6518275530682,-33.638582191272846,-32.99756028243664,-30.149684953381453,-31.933157125827446,-23.541885872884514,-23.338387686426206,-23.487896609547086,-4.398639455782307,-48.18173659192685,51.70204081632656,-25.062464084216483,7.5321884957063014,-1.7606576494170836,-8.827627979428442,-17.811930571237372,12.796484935465383,-26.160694787348614,-3.8916700898221754,-16.538703639408432,-24.929963532213645,0.4285714285714198,-2.066972245652127,-34.142857142857174,-1.4238860810285248,-1.739999604802433,-1.6499718346795633,-0.846812900329172,-1.3478921792564735,-1.0458399707770076,-0.20101514597547915,0.29787163996342,-2.2982502687093276,-2.8116164831227652,-0.7227032999473285,1.0002193910595631,-0.051492615912473665,-3.1563444645172076,0.27735548695288914,-0.6137443160963075,0.8687582780166786,2.788890454640439,0.0,-6.153115060723892e-29,0.03156159891842337,-0.054754018791892824,8.582806648804608e-28,0.0
31,-21.40325512813417,-33.019784413936236,-33.73283624888267,-33.702452374594145,-33.00289871306745,-30.264175439114236,-31.97038979082589,-23.54132368067416,-23.32090167044003,-23.443041392700966,-4.398639455782307,-48.18064720770611,51.702040816326495,-24.8137526191418,7.445570625575655,-1.8008249795677276,-8.876966996501938,-17.79081814815915,12.656661483358812,-26.10935079523604,-4.046179473469421,-16.56076325886687,-24.775315631186814,0.4285714285714246,-2.068862142429778,-34.14285714285716,-1.4157379678242823,-1.7290295847374022,-1.6176263231161916,-0.7984677403840332,-1.2769896556692724,-0.9818294564731337,-0.11512080937876588,0.41801095097464913,-2.2872698771487157,-2.7879509814791796,-0.7410088905108428,1.0208345551303615,-0.0007482166407056547,-3.0824561030569964,0.3405223176541989,-0.4474384405821244,0.8859438794455239,3.05903377057501,0.0,1.3798486163198299e-14,0.02097319153936691,-0.03638492861646318,-1.2180732613030193e-13,6.090366306515138e-14
32,-21.32230342570415,-33.09022102910567,-33.81216397928963,-33.76276708146716,-33.00415123178749,-30.378053409331308,-32.00844662511607,-23.53852407002141,-23.30048726297051,-23.397605907220306,-4.398639455782307,-48.180107606176215,51.702040816326495,-24.557338298612738,7.359584451895159,-1.8384530801554133,-8.922981715735329,-17.763804697295136,12.518234257850725,-26.057127177097968,-4.196801149796461,-16.574663735834953,-24.608008670612318,0.4285714285714246,-2.069798259525253,-34.142857142857174,-1.4064474058513508,-1.7163956557346822,-1.5840070149664196,-0.747683149124485,-1.205880126703737,-0.9153434996708756,-0.03340257116320797,0.5360315066911578,-2.2750195668346054,-2.760026449509396,-0.757492276345277,1.038427075640556,0.044000152207287035,-3.0047019566527258,0.39909014732073866,-0.28425559077462026,0.8975492521356799,3.3122149615290053,0.0,-6.153115060723892e-29,0.00997753772257478,-0.01730933497295694,1.3883951931889808e-27,-2.7767903863779616e-28
33,-21.239320831819096,-33.16013599373803,-33.88974705445978,-33.81951596162299,-33.001526643515795,-30.491255368095,-32.0472365184615,-23.533786842447462,-23.27737441406941,-23.35186916454208,-4.398639455782307,-48.180138149659044,51.702040816326495,-24.293724004504508,7.274313170111662,-1.8734199796143705,-8.965548365003663,-17.730996156410026,12.381416210457441,-26.004175065112406,-4.343341829556106,-16.580561221597982,-24.428890756739122,0.4285714285714246,-2.069745271765133,-34.142857142857174,-1.3960143951097292,-1.7020978177942103,-1.5491139102302047,-0.6944591265504159,-1.134563592359846,-0.8463821003701003,0.0441395686711132,0.6519333071131177,-2.2614993377670656,-2.727842887213415,-0.7721534574505693,1.0529969525903689,0.08275249063141285,-2.9230820253044643,0.4530589759525483,-0.12419576667378515,0.903574396087105,3.5484340275023496,-8.62801893422978e-14,1.3957089452430465e-14,-0.0014253625318311931,0.002472762139035709,1.8271098919545553e-13,-2.7136815139602806e-28
34,-21.154913051111564,-33.22947218539486,-33.9655217845638,-33.872688664792705,-32.995233753171476,-30.60371781946765,-32.08666836062575,-23.527411799473498,-23.25179307378845,-23.306110176103214,-4.398639455782307,-48.180759200476466,51.70204081632645,-24.02341261869229,7.189839975672109,-1.9056037063789193,-9.004543172182075,-17.69249846326854,12.246420292695255,-25.950645591457377,-4.485608223501109,-16.57861186744129,-24.238809995816332,0.4285714285714246,-2.06866785397599,-34.14285714285714,-1.384438935599417,-1.6861360709159656,-1.5129470089076078,-0.6387956726619649,-1.0630400526375787,-0.7749452585710512,0.11750561012421812,0.7657163522406002,-2.246709189946045,-2.6914002945912827,-0.784992433826811,1.0645441859795972,0.11550879863167193,-2.8375963090121252,0.5024288035495974,0.032741031720340666,0.9040193112998903,3.7676909684949615,-4.0602442043434266e-14,2.7755575615628888e-14,-0.01323550922387134,0.022961362719187466,5.048709793414476e-28,-2.7136815139602806e-28
35,-21.069685788214045,-33.298172481637764,-34.03942447977237,-33.922274840707395,-32.98548136567355,-30.715377267511585,-32.12665104137237,-23.5196987426207,-23.223973192179383,-23.260607953340646,-4.398639455782307,-48.181991120950386,51.702040816326495,-23.74690702305128,7.106248064023315,-1.9348822888833135,-9.039842365145578,-17.648417555635408,12.113459456080486,-25.89668988831091,-4.623407042384297,-16.56897182465021,-24.038614494092894,0.4285714285714246,-2.0665306809844637,-34.14285714285716,-1.371721027320335,-1.6685104150999936,-1.4755063109984685,-0.5806927874589938,-0.9913095075369984,-0.7010329742735114,0.18669555319606593,0.8773806420732198,-2.2306491233715464,-2.6506986716429934,-0.7960092054739828,1.0730687758083435,0.1422690762081454,-2.748244807775862,0.5471996301119271,0.1865548044077464,0.8988839977740879,3.9699857845068958,-6.310887241768095e-30,1.3957089452430526e-14,-0.025452902353606525,0.04415646676763401,-1.2180732613030223e-13,-2.7767903863779616e-28
36,-20.984244747759014,-33.36617976002826,-34.111391450256164,-33.96826413909813,-32.9724782859411,-30.826170216289107,-32.16709345046487,-23.510947473410283,-23.194144719293938,-23.215641507691327,-4.398639455782337,-48.183854273402666,51.70204081632656,-23.46471009945668,7.023620630612231,-1.9611337555618302,-9.071322171769284,-17.59885937127538,11.98274665212945,-25.842459087850997,-4.756544996958474,-16.551797244510116,-23.829152357817907,0.4285714285714295,-2.063298427617045,-34.142857142857174,-1.3578606702726044,-1.6492208503463344,-1.4367918165030293,-0.5201504709415172,-0.9193719570580428,-0.6246452474776071,0.25170939788673796,0.9869261766113824,-2.2133191380436297,-2.605738018368524,-0.8052037723919826,1.0785707220765466,0.16303332336077245,-2.655027521595462,0.5873714556394152,0.337245551388605,0.8881684555095145,4.155318475538201,4.567774729886353e-14,-1.3798486163198362e-14,-0.038077541920975864,0.0660580742843919,-1.2180732613030223e-13,1.0150610510858538e-13
37,-20.899195634378984,-33.43343689812794,-34.181359006185865,-34.010646209696,-32.95643331889316,-30.93603316986257,-32.20790447766683,-23.50145779336343,-23.162537605183847,-23.171489850592124,-4.398639455782321,-48.186369020155205,51.70204081632656,-23.177324729783766,6.942040870885713,-1.9842361348487714,-9.09885881992831,-17.543929847953162,11.854494832358434,-25.788104322255755,-4.88482879797642,-16.527244278306313,-23.611271693240408,0.4285714285714295,-2.0589357687004113,-34.142857142857174,-1.3428578644561442,-1.628267376654823,-1.3968035254211084,-0.4571687231096845,-0.8472274012007529,-0.5457820781832825,0.3125471441960925,1.0943529558550686,-2.1947192339622754,-2.5565183347678713,-0.8125761345810039,1.081050024784369,0.17780154008955312,-2.5579444504710005,0.6229442801322147,0.4848132726627953,0.8718726845062518,4.323689041588942,-2.208810534618833e-28,1.3957089452430646e-14,-0.05110942792599972,0.08866618526940283,1.0854726055841122e-27,4.060244204343372e-14
38,-20.81514415270645,-33.49988677349835,-34.249263457732134,-34.049410702232095,-32.93755526944883,-31.044902632294278,-32.248993012741785,-23.49152950400131,-23.129381799900855,-23.128431993480035,-4.398639455782307,-48.18955572352987,51.70204081632645,-22.88525379590766,6.861591980290657,-2.0040674551783755,-9.122328537497667,-17.483734923433524,11.728916948283764,-25.73377672370312,-5.008065156190973,-16.49546907732416,-23.3858206066094,0.4285714285714295,-2.053407379061106,-34.14285714285716,-1.3267126098710333,-1.6056499940256503,-1.3555414377528252,-0.39174754396330397,-0.774875839965107,-0.4644434663904867,0.3692087921243518,1.1996609798039812,-2.174849411127388,-2.5030396208410357,-0.818126292040842,1.0805066839316269,0.1865737263944972,-2.45699559440258,0.6539181035902326,0.6292579682302342,0.8499966847643287,4.475097482658947,-2.208810534618833e-28,1.8143800820083272e-28,-0.0645485603687185,0.11198079972265508,1.6408306828597046e-27,-8.077935669463161e-28
39,-20.732696007373924,-33.56547226370108,-34.31504111506569,-34.084547266437475,-32.91605294252713,-31.15271510764658,-32.290267945453266,-23.48146240684514,-23.094907253496714,-23.086746947791976,-4.398639455782291,-48.193434745848556,51.70204081632645,-22.58900017970358,6.782357154273942,-2.0205057449849444,-9.141607552352491,-17.418380535481152,11.606225951421742,-25.679627424371176,-5.126060782354873,-16.45662779284894,-23.153647204173947,0.4285714285714198,-2.0466779335257157,-34.14285714285714,-1.309424906517112,-1.5813687024586283,-1.3130055534980396,-0.3238869335024871,-0.7023172733511067,-0.38062941209936674,0.4216943416713141,1.302850248458398,-2.1537096695390847,-2.445301876588007,-0.8218542447716002,1.0769406995183923,0.18934988227557467,-2.352180953390095,0.6802929260134807,0.770579638090985,0.8225404562837567,4.609543798748276,-2.208810534618833e-28,1.8143800820083272e-28,-0.07839493924905128,0.13600191764434072,1.6408306828597046e-27,-8.077935669463161e-28
40,-20.652456903013938,-33.63013624629768,-34.37862828835717,-34.11604555204325,-32.89213514304716,-31.259407099981797,-32.331638165564854,-23.47155630341612,-23.059343916023135,-23.046713724964892,-4.398639455782307,-48.198026449433144,51.702040816326495,-22.28906676304673,6.704419588282474,-2.03342903270276,-9.156572092367812,-17.34797262186075,11.486634793288687,-25.625807556437877,-5.238622387220956,-16.410876576166004,-22.915599592182993,0.4285714285714295,-2.038712106920842,-34.14285714285716,-1.2909947543945628,-1.5554235019540137,-1.269195872656874,-0.25358689172727406,-0.6295517013587723,-0.2943399153098573,0.4700037928371008,1.4039207618181653,-2.131300009197343,-2.38330510200884,-0.8237599927733593,1.0703520715445543,0.1861300077329174,-2.2435005274335627,0.7020687474019994,0.9087782822450974,0.7895039990645156,4.727027989856947,8.62801893422976e-14,2.4454688061851366e-28,-0.09264856456705882,0.1607295390341169,-1.8271098919545252e-13,-9.781875224740546e-28
41,-20.575032544258946,-33.69382159884972,-34.43996128777729,-34.14389520878049,-32.86601067592795,-31.364915113362237,-32.373012562840046,-23.462110995235424,-23.022921737531867,-23.0086113364357,-4.398639455782307,-48.20335119660552,51.70204081632645,-21.98595642781233,6.627862477763132,-2.0427153467660757,-9.167098385418745,-17.272617120337145,11.370356425400892,-25.572468252081308,-5.345556681542012,-16.358371578560707,-22.6725258768857,0.4285714285714246,-2.0294745740730606,-34.14285714285714,-1.2714221535033026,-1.5278143925115446,-1.2241123952293058,-0.18084741863751244,-0.5565791239880418,-0.20557497602180066,0.5141371456215688,1.5028725198834025,-2.1076204301020693,-2.3170492971034706,-0.8238435360459356,1.0607408000103744,0.17691410276633232,-2.1309543165330136,0.7192455677557164,1.0438539006925798,0.750887313106513,4.827550055984995,4.060244204343405e-14,2.4454688061851366e-28,-0.10730943632272065,0.1861636638923253,-1.8271098919545252e-13,-9.781875224740546e-28
42,-20.501028635741488,-33.75647119891875,-34.498976423496686,-34.16808588638028,-32.83788834608859,-31.469175651850264,-32.41430002704243,-23.45342628382425,-22.985870668074664,-22.97271879364133,-4.398639455782307,-48.209429349687554,51.702040816326495,-21.68017205587555,6.552769018162795,-2.048242715609184,-9.173062659380356,-17.19241996867497,11.257603799274683,-25.519760643479472,-5.446670376070831,-16.299268951318364,-22.425274164530997,0.4285714285714246,-2.0189300098089444,-34.14285714285716,-1.2507071038433542,-1.4985413741313516,-1.1777551212153172,-0.10566851423339557,-0.48339954123903806,-0.11433459423550626,0.5540944000249228,1.599705522654063,-2.08267093225339,-2.2465344618719594,-0.8221048745894323,1.0481068849157136,0.16170216737594148,-2.0145423206883764,0.7318233870747348,1.1758064934334458,0.7066903984098821,4.91110999713242,-2.145701662201152e-28,2.4454688061851366e-28,-0.12237755451605745,0.21230429221877498,1.0854726055841122e-27,-4.0602442043435244e-14
43,-20.431050882094038,-33.81802792406636,-34.55561000568607,-34.1886072345737,-32.807976958448116,-31.572125219508177,-32.455409447935544,-23.445801970703762,-22.948420657703238,-22.939315108018747,-4.398639455782307,-48.21628127100114,51.702040816326495,-21.372216529111647,6.4792224049283265,-2.049889167666376,-9.174341142127734,-17.107487104639024,11.148589866426356,-25.467835862810404,-5.541770181560221,-16.233724845724332,-22.174692561367976,0.4285714285714295,-2.007043088955104,-34.142857142857174,-1.2288496054146538,-1.46760444681338,-1.130124050614865,-0.028050178514691583,-0.4100129531116588,-0.020618769950629383,0.5898755560469378,1.6944197701301627,-2.056451515651249,-2.1717605963142304,-0.8185440084039083,1.0324503262605687,0.14049420156166345,-1.894264539899686,0.739802205358992,1.3046360604676104,0.6569132549745302,4.977707813299311,-8.628018934229783e-14,2.7755575615629134e-14,-0.13785291914704845,0.2391514240134645,1.2180732613030331e-13,-6.090366306515257e-14
44,-20.365704987949115,-33.87843465185409,-34.60979834451612,-34.20544890309181,-32.77648531792561,-31.673700320398293,-32.49624971528291,-23.439537857395212,-22.910801656469346,-22.908679291004844,-4.398639455782307,-48.22392732286816,51.702040816326495,-21.062592729395757,6.407305833506673,-2.0475327313719007,-9.17081006153594,-17.01792446599397,11.043527578372219,-25.416845042252124,-5.630662808762975,-16.16189541306391,-21.92162917364566,0.4285714285714295,-1.9937784863380974,-34.142857142857174,-1.2058496582172846,-1.4350036105577573,-1.081219183428012,0.05200758851836805,-0.3364193596059447,0.07557249683247552,0.6214806136878182,1.7870152623115128,-2.0289621802956095,-2.0927277004303733,-0.8131609374892229,1.0137711240448,0.11329020532363028,-1.7701209741670827,0.7431820226084387,1.4303426017949605,0.6015558828005698,5.027343504485191,3.597205727807814e-28,-1.3957089452430465e-14,-0.15373553021567382,0.2667050592765203,0.0,-9.024568755728375e-28
45,-20.30559665793922,-33.93763425984353,-34.661477750157495,-34.21860054166576,-32.743622229440106,-31.773837458582964,-32.536729718848086,-23.43493374541973,-22.873243614424698,-22.881090354036576,-4.398639455782307,-48.23238786761049,51.70204081632645,-20.751803538603152,6.3371024993446845,-2.041051435160064,-9.162345645480094,-16.9238379905046,10.942629886628579,-25.36693931398262,-5.713154968431905,-16.083936804622454,-21.666932107613054,0.4285714285714295,-1.9791008767845348,-34.142857142857174,-1.181707262251186,-1.4007388653642923,-1.0310405196547172,0.13450478686586517,-0.2626187607218357,0.1742392061141217,0.648909572947421,1.8774919991983947,-2.000202926186582,-2.009435774220307,-0.8059556618454976,0.9920692782685487,0.08009017866174072,-1.6421116234903161,0.7419628388231556,1.552926117415808,0.54061828188791,5.060017070690675,3.597205727807814e-28,1.3957089452430465e-14,-0.1700253877219738,0.29496519800780147,3.0451831532575553e-13,-6.090366306515201e-14
46,-20.251331596696854,-33.99556962559621,-34.71058453278089,-34.228051800026556,-32.7095964979107,-31.872473138124516,-32.576758348394634,-23.432289436298557,-22.835976481621067,-22.85682730855089,-4.398639455782321,-48.24168326755002,51.702040816326495,-20.44035183860898,6.268695597889259,-2.0303233074650864,-9.148824121835212,-16.825333615935595,10.84610974271176,-25.318269810179977,-5.789053371319763,-16.000005171685277,-21.411449469519187,0.4285714285714295,-1.962974935121003,-34.14285714285716,-1.1564224175164177,-1.36481021123317,-0.9795880592950413,0.21944141652785584,-0.18861115645939153,0.2753813578941028,0.6721624338258281,1.965849980790628,-1.970173753323994,-1.9218848176840901,-0.7969281814726715,0.9673447889319164,0.04089412157600436,-1.510236487869607,0.7361446540031426,1.6723866073298657,0.47410045223662045,5.075728511915369,3.597205727807814e-28,1.3957089452430465e-14,-0.18672249166592836,0.3239318402073238,1.8271098919545225e-13,-4.0602442043434796e-14
47,-20.203515508854522,-34.05218362667373,-34.757055002556974,-34.233792327905334,-32.67461692825643,-31.96954386308526,-32.61624449368608,-23.431904731552848,-22.79923020811018,-22.836169165984693,-4.398639455782307,-48.25183388500863,51.702040816326495,-20.128740511288488,6.202168324587259,-2.015226376721331,-9.130121718476445,-16.722517280051722,10.754180098138056,-25.270987663022197,-5.858164728179435,-15.910256665537768,-21.156029365613175,0.4285714285714246,-1.9453653361740597,-34.14285714285716,-1.129995124012899,-1.3272176481641644,-0.9268618023489235,0.3068174775043793,-0.1143965468185924,0.37899895217253465,0.691239196322978,2.052089207088384,-1.938874661707978,-1.8300748308217039,-0.7860784963707445,0.939597656034761,-0.004297965933619082,-1.374495567304807,0.7257274681483287,1.7887240715373716,0.4020023938465904,5.074477828159454,3.597205727807814e-28,-1.2464002302491987e-28,-0.2038268420475577,0.35360498587522476,-2.751546837410889e-27,4.0602442043434076e-14
